WELL_NAME;DEPTH;Kp;AK_XM;GK_XM;NGK_XM;BK_XM;PL_XM;TVDSS
321_3;1830.300000;-999.250000;220.076004;8.723500;1.703000;-999.250000;-999.250000;1482.027880
321_3;1830.400000;-999.250000;210.304001;9.048000;1.683000;-999.250000;-999.250000;1482.127840
321_3;1830.500000;-999.250000;209.264999;9.226500;1.648000;-999.250000;-999.250000;1482.227800
321_3;1830.600000;-999.250000;217.076996;9.405000;1.613000;-999.250000;-999.250000;1482.327760
321_3;1830.700000;-999.250000;232.050003;9.528501;1.587000;-999.250000;-999.250000;1482.427720
321_3;1830.800000;-999.250000;247.022995;9.652000;1.561000;-999.250000;-999.250000;1482.527680
321_3;1831.500000;-999.250000;248.867004;9.320000;1.617500;-999.250000;-999.250000;1483.227400
321_3;1831.600000;-999.250000;244.014999;9.428000;1.614000;-999.250000;-999.250000;1483.327360
321_3;1831.700000;-999.250000;237.533005;9.478001;1.608500;-999.250000;-999.250000;1483.427320
321_3;1831.800000;-999.250000;237.863007;9.528000;1.603000;-999.250000;-999.250000;1483.527280
321_3;1831.900000;-999.250000;243.539001;9.433000;1.616000;-999.250000;-999.250000;1483.627240
321_3;1832.000000;-999.250000;246.673996;9.338000;1.629000;-999.250000;-999.250000;1483.727200
321_3;1832.100000;-999.250000;246.897003;9.081500;1.652500;-999.250000;-999.250000;1483.827160
321_3;1832.200000;-999.250000;247.091003;8.825000;1.676000;-999.250000;-999.250000;1483.927120
321_3;1832.300000;-999.250000;247.867004;8.644000;1.697500;-999.250000;-999.250000;1484.027080
321_3;1832.400000;-999.250000;246.548004;8.463000;1.719000;-999.250000;-999.250000;1484.127040
321_3;1832.500000;-999.250000;242.811996;8.478500;1.716000;-999.250000;-999.250000;1484.227000
321_3;1832.600000;-999.250000;237.727005;8.494000;1.713000;-999.250000;-999.250000;1484.326960
321_3;1832.700000;-999.250000;231.225006;8.690001;1.702000;-999.250000;-999.250000;1484.426920
321_3;1832.800000;-999.250000;227.751007;8.886000;1.691000;-999.250000;-999.250000;1484.526880
321_3;1832.900000;-999.250000;226.820007;9.082000;1.686000;-999.250000;-999.250000;1484.626840
321_3;1833.000000;-999.250000;221.153000;9.278000;1.681000;-999.250000;-999.250000;1484.726800
321_3;1833.100000;-999.250000;217.067001;9.215000;1.684000;-999.250000;-999.250000;1484.826760
321_3;1833.200000;-999.250000;227.294998;9.152000;1.687000;-999.250000;-999.250000;1484.926720
321_3;1833.300000;-999.250000;243.763000;8.982000;1.695000;-999.250000;-999.250000;1485.026680
321_3;1833.700000;-999.250000;238.057007;8.684500;1.671000;-999.250000;-999.250000;1485.426520
321_3;1833.800000;-999.250000;225.412994;8.759000;1.652000;-999.250000;-999.250000;1485.526480
321_3;1833.900000;-999.250000;231.798004;8.905000;1.630500;-999.250000;-999.250000;1485.626440
321_3;1834.000000;-999.250000;241.384995;9.051000;1.609000;-999.250000;-999.250000;1485.726400
321_3;1834.400000;-999.250000;240.880005;8.838000;1.592000;-999.250000;-999.250000;1486.126240
321_3;1834.500000;-999.250000;229.022003;8.394000;1.573500;-999.250000;-999.250000;1486.226200
321_3;1835.000000;-999.250000;239.113998;7.206000;1.488000;-999.250000;-999.250000;1486.726000
321_3;1835.100000;-999.250000;227.643997;7.397500;1.503500;-999.250000;-999.250000;1486.825960
321_3;1835.200000;-999.250000;230.720993;7.589000;1.519000;-999.250000;-999.250000;1486.925920
321_3;1835.300000;-999.250000;232.807007;7.809500;1.553500;-999.250000;-999.250000;1487.025880
321_3;1835.400000;-999.250000;233.535004;8.030000;1.588000;-999.250000;-999.250000;1487.125840
321_3;1835.500000;-999.250000;235.727997;8.197500;1.639000;-999.250000;-999.250000;1487.225800
321_3;1835.600000;-999.250000;234.960999;8.365000;1.690000;-999.250000;-999.250000;1487.325760
321_3;1835.700000;-999.250000;234.184998;8.339499;1.702500;-999.250000;-999.250000;1487.425720
321_3;1835.800000;-999.250000;235.466003;8.314000;1.715000;-999.250000;-999.250000;1487.525680
321_3;1835.900000;-999.250000;229.003006;7.981000;1.693500;-999.250000;-999.250000;1487.625640
321_3;1836.000000;-999.250000;222.298004;7.648000;1.672000;-999.250000;-999.250000;1487.725600
321_3;1836.100000;-999.250000;216.009995;7.366000;1.648500;-999.250000;-999.250000;1487.825560
321_3;1836.200000;-999.250000;212.089005;7.084000;1.625000;-999.250000;-999.250000;1487.925520
321_3;1836.300000;-999.250000;231.837006;6.938000;1.634500;-999.250000;-999.250000;1488.025480
321_3;1836.400000;-999.250000;245.828995;6.792000;1.644000;-999.250000;-999.250000;1488.125440
321_3;1837.000000;-999.250000;242.966995;4.891000;1.648000;-999.250000;-999.250000;1488.725200
321_3;1837.100000;-999.250000;218.436005;4.789500;1.669500;-999.250000;-999.250000;1488.825160
321_3;1837.600000;-999.250000;210.089996;5.039000;1.940000;-999.250000;-999.250000;1489.324960
321_3;1837.700000;-999.250000;222.938004;5.282500;2.008000;-999.250000;-999.250000;1489.424920
321_3;1837.800000;-999.250000;218.561996;5.526000;2.076000;-999.250000;-999.250000;1489.524880
321_3;1837.900000;-999.250000;212.380005;6.042500;2.096000;-999.250000;-999.250000;1489.624840
321_3;1838.200000;-999.250000;214.166000;7.232000;2.077000;-999.250000;-999.250000;1489.924720
321_3;1838.300000;-999.250000;221.182007;7.547500;2.037500;-999.250000;-999.250000;1490.024680
321_3;1838.400000;-999.250000;228.042007;7.863000;1.998000;-999.250000;-999.250000;1490.124640
321_3;1838.500000;-999.250000;231.962997;8.043500;1.945000;-999.250000;-999.250000;1490.224600
321_3;1838.600000;-999.250000;234.145996;8.224000;1.892000;-999.250000;-999.250000;1490.324560
321_3;1838.700000;-999.250000;238.386993;8.198000;1.833000;-999.250000;-999.250000;1490.424520
321_3;1838.800000;-999.250000;242.626999;8.172000;1.774000;-999.250000;-999.250000;1490.524480
321_3;1838.900000;-999.250000;245.412003;7.941500;1.738500;-999.250000;-999.250000;1490.624440
321_3;1839.000000;-999.250000;244.897995;7.711000;1.703000;-999.250000;-999.250000;1490.724400
321_3;1839.100000;-999.250000;242.617004;7.376000;1.699500;-999.250000;-999.250000;1490.824360
321_3;1839.200000;-999.250000;235.998993;7.041000;1.696000;-999.250000;-999.250000;1490.924320
321_3;1839.300000;-999.250000;229.391006;6.779000;1.714500;-999.250000;-999.250000;1491.024280
321_3;1839.400000;-999.250000;226.925995;6.517000;1.733000;-999.250000;-999.250000;1491.124240
321_3;1839.500000;-999.250000;223.132004;6.485500;1.777500;-999.250000;-999.250000;1491.224200
321_3;1839.600000;-999.250000;218.240997;6.454000;1.822000;-999.250000;-999.250000;1491.324160
321_3;1839.700000;-999.250000;213.263000;6.453500;1.868500;-999.250000;-999.250000;1491.424120
321_3;1840.300000;-999.250000;213.778000;7.842000;2.055500;-999.250000;-999.250000;1492.023880
321_3;1840.400000;-999.250000;219.813004;8.342000;2.063000;-999.250000;-999.250000;1492.123840
321_3;1840.500000;-999.250000;225.869003;8.808500;2.051000;-999.250000;-999.250000;1492.223800
321_3;1840.600000;-999.250000;235.126007;9.275000;2.039000;-999.250000;-999.250000;1492.323760
321_3;1840.700000;-999.250000;238.628998;9.747500;2.005500;-999.250000;-999.250000;1492.423720
321_3;1840.800000;-999.250000;242.957001;10.220000;1.972000;-999.250000;-999.250000;1492.523680
321_3;1840.900000;-999.250000;247.343002;10.711000;1.904500;-999.250000;-999.250000;1492.623640
321_3;1841.000000;-999.250000;242.335999;11.202000;1.837000;-999.250000;-999.250000;1492.723600
321_3;1841.100000;-999.250000;239.113998;11.609500;1.749000;-999.250000;-999.250000;1492.823560
321_3;1841.200000;-999.250000;238.686996;12.017000;1.661000;-999.250000;-999.250000;1492.923520
321_30;1903.100000;-999.250000;249.966507;13.321500;1.765500;17.482111;2.621000;1495.517520
321_30;1903.200000;-999.250000;247.882004;13.514000;1.763000;17.740999;2.617000;1495.617440
321_30;1903.300000;-999.250000;248.562500;13.696000;1.812500;19.459288;2.614000;1495.717360
321_30;1903.400000;-999.250000;249.242996;13.878000;1.862000;21.344000;2.611000;1495.817280
321_30;1903.900000;-999.250000;249.825500;12.632000;1.842000;20.493013;2.633500;1496.316880
321_30;1904.000000;-999.250000;246.054993;12.332000;1.796000;18.771000;2.633000;1496.416800
321_30;1904.100000;-999.250000;239.795502;12.032500;1.744500;18.511709;2.639500;1496.516720
321_30;1904.200000;-999.250000;233.535995;11.733000;1.693000;18.256001;2.646000;1496.616640
321_30;1904.300000;-999.250000;222.923996;11.542500;1.650000;16.066162;2.659500;1496.716560
321_30;1904.400000;-999.250000;212.311996;11.352000;1.607000;14.139000;2.673000;1496.816480
321_30;1904.500000;-999.250000;219.564499;11.396500;1.660500;14.139000;2.675000;1496.916400
321_30;1904.600000;-999.250000;226.817001;11.441000;1.714000;14.139000;2.677000;1497.016320
321_30;1904.700000;-999.250000;240.604507;11.757000;1.803000;15.371758;2.682000;1497.116240
321_30;1905.500000;-999.250000;238.317993;8.116000;1.512500;64.565804;2.755000;1497.915600
321_30;1905.600000;-999.250000;219.962997;7.691000;1.446000;65.602997;2.735000;1498.015520
321_30;1906.100000;-999.250000;239.691498;11.090000;1.431000;14.813992;2.634000;1498.515120
321_30;1908.000000;-999.250000;244.804001;11.287000;1.514000;27.520000;2.631000;1500.413600
321_30;1910.100000;-999.250000;247.936996;8.849000;1.791000;19.856777;2.779000;1502.511920
321_30;1910.200000;-999.250000;211.834000;8.320000;1.790000;17.226999;2.778000;1502.611840
321_30;1910.300000;-999.250000;223.463501;8.410000;1.872500;17.982437;2.760000;1502.711760
321_30;1910.400000;-999.250000;235.093002;8.500000;1.955000;18.771000;2.742000;1502.811680
321_30;1910.500000;-999.250000;234.069504;9.145500;2.059500;20.493013;2.726000;1502.911600
321_30;1910.600000;-999.250000;233.046005;9.791000;2.164000;22.372999;2.710000;1503.011520
321_30;1910.700000;-999.250000;224.800507;10.433500;2.202000;23.379845;2.694500;1503.111440
321_30;1910.800000;-999.250000;216.554993;11.076000;2.240000;24.431999;2.679000;1503.211360
321_30;1910.900000;-999.250000;212.962006;11.724500;2.123000;21.415253;2.661500;1503.311280
321_30;1911.000000;-999.250000;209.369003;12.373000;2.006000;18.771000;2.644000;1503.411200
321_30;1911.100000;-999.250000;211.184006;12.872000;1.896500;15.375979;2.628500;1503.511120
321_30;1911.200000;-999.250000;212.998993;13.371000;1.787000;12.595000;2.613000;1503.611040
321_30;1911.300000;-999.250000;213.151993;13.844000;1.683500;12.849430;2.624000;1503.710960
321_30;1911.400000;-999.250000;213.304993;14.317000;1.580000;13.109000;2.635000;1503.810880
321_30;1911.500000;-999.250000;230.759003;14.488500;1.521000;13.364019;2.646000;1503.910800
321_30;1911.600000;-999.250000;248.212997;14.660000;1.462000;13.624000;2.657000;1504.010720
321_30;1912.400000;-999.250000;245.024994;12.785000;1.688000;12.080000;2.650000;1504.810080
321_30;1912.500000;-999.250000;241.058502;12.706500;1.716500;11.554050;2.646500;1504.910000
321_30;1912.600000;-999.250000;237.091995;12.628000;1.745000;11.051000;2.643000;1505.009920
321_30;1912.700000;-999.250000;235.546997;12.841000;1.815500;11.051000;2.638500;1505.109840
321_30;1912.800000;-999.250000;234.001999;13.054000;1.886000;11.051000;2.634000;1505.209760
321_30;1912.900000;-999.250000;235.884003;13.450500;1.954500;11.051000;2.634500;1505.309680
321_30;1913.000000;-999.250000;237.766006;13.847000;2.023000;11.051000;2.635000;1505.409600
321_30;1913.100000;-999.250000;238.863495;13.907000;2.085000;10.790428;2.628000;1505.509520
321_30;1913.200000;-999.250000;239.960999;13.967000;2.147000;10.536000;2.621000;1505.609440
321_30;1913.300000;-999.250000;238.103500;14.029500;2.151000;10.790428;2.611000;1505.709360
321_30;1913.400000;-999.250000;236.246002;14.092000;2.155000;11.051000;2.601000;1505.809280
321_30;1913.500000;-999.250000;225.192505;14.297000;2.119000;10.249969;2.593500;1505.909200
321_30;1913.600000;-999.250000;214.139008;14.502000;2.083000;9.507000;2.586000;1506.009120
321_30;1913.700000;-999.250000;221.593994;14.806500;2.101000;7.491951;2.583500;1506.109040
321_30;1913.800000;-999.250000;229.048996;15.111000;2.119000;5.904000;2.581000;1506.208960
321_30;1913.900000;-999.250000;231.384506;15.462500;2.195000;6.398307;2.584000;1506.308880
321_30;1914.000000;-999.250000;233.720001;15.814000;2.271000;6.934000;2.587000;1506.408800
321_30;1914.100000;-999.250000;233.315506;15.566500;2.345500;5.164123;2.590000;1506.508720
321_30;1914.200000;-999.250000;232.910995;15.319000;2.420000;3.846000;2.593000;1506.608640
321_30;1914.300000;-999.250000;231.010498;14.962000;2.430500;3.579249;2.587500;1506.708560
321_30;1914.400000;-999.250000;229.110001;14.605000;2.441000;3.331000;2.582000;1506.808480
321_30;1914.500000;-999.250000;225.738007;14.825000;2.447500;4.980892;2.583000;1506.908400
321_30;1914.600000;-999.250000;222.365997;15.045000;2.454000;7.448000;2.584000;1507.008320
321_30;1914.700000;-999.250000;218.663498;15.505500;2.456500;8.183667;2.583500;1507.108240
321_30;1914.800000;-999.250000;214.960999;15.966000;2.459000;8.992000;2.583000;1507.208160
321_30;1914.900000;-999.250000;220.294495;16.337000;2.523000;7.597345;2.578000;1507.308080
321_30;1915.000000;-999.250000;225.628006;16.708000;2.587000;6.419000;2.573000;1507.408000
321_30;1915.100000;-999.250000;226.565994;17.047501;2.590000;6.419000;2.579000;1507.507920
321_30;1915.200000;-999.250000;227.503998;17.386999;2.593000;6.419000;2.585000;1507.607840
321_30;1915.300000;-999.250000;223.034500;17.731001;2.523500;6.671533;2.590500;1507.707760
321_30;1915.400000;-999.250000;218.565002;18.075001;2.454000;6.934000;2.596000;1507.807680
321_30;1915.500000;-999.250000;214.102005;17.799500;2.364500;7.186406;2.600000;1507.907600
321_30;1915.600000;-999.250000;209.639008;17.524000;2.275000;7.448000;2.604000;1508.007520
321_30;1915.700000;-999.250000;216.438004;18.035999;2.176500;8.183667;2.598500;1508.107440
321_30;1915.800000;-999.250000;223.237000;18.548000;2.078000;8.992000;2.593000;1508.207360
321_30;1915.900000;-999.250000;223.831497;19.108000;1.990500;9.733433;2.596500;1508.307280
321_30;1916.000000;-999.250000;224.425995;19.667999;1.903000;10.536000;2.600000;1508.407200
321_30;1916.100000;-999.250000;229.183502;19.793501;1.824000;10.275274;2.603000;1508.507120
321_30;1916.200000;-999.250000;233.940994;19.919001;1.745000;10.021000;2.606000;1508.607040
321_30;1916.300000;-999.250000;234.548004;19.903999;1.703000;10.021000;2.609500;1508.706960
321_30;1916.400000;-999.250000;235.154999;19.889000;1.661000;10.021000;2.613000;1508.806880
321_30;1916.500000;-999.250000;240.114502;19.602501;1.681500;9.492567;2.615000;1508.906800
321_30;1916.600000;-999.250000;245.074005;19.316000;1.702000;8.992000;2.617000;1509.006720
321_30;1916.700000;-999.250000;249.420502;18.844000;1.739000;7.597345;2.615500;1509.106640
321_30;1917.100000;-999.250000;244.546997;18.368999;1.859000;6.113449;2.615500;1509.506320
321_30;1917.200000;-999.250000;236.761002;18.711000;1.884000;6.934000;2.616000;1509.606240
321_30;1917.300000;-999.250000;242.382507;18.856501;1.885000;6.398307;2.613500;1509.706160
321_30;1917.400000;-999.250000;248.003998;19.002001;1.886000;5.904000;2.611000;1509.806080
321_30;1917.800000;-999.250000;245.466003;18.518999;2.272000;4.875000;2.597000;1510.205760
321_30;1917.900000;-999.250000;247.593506;18.375500;2.410500;4.029718;2.596500;1510.305680
321_30;1918.000000;-999.250000;249.720993;18.232000;2.549000;3.331000;2.596000;1510.405600
321_30;1918.100000;-999.250000;244.694000;17.254499;2.700000;0.899685;2.591500;1510.505520
321_30;1918.200000;-999.250000;239.667007;16.277000;2.851000;0.243000;2.587000;1510.605440
321_30;1918.300000;-999.250000;230.765503;14.991500;3.000500;0.243000;2.585500;1510.705360
321_30;1918.400000;-999.250000;221.863998;13.706000;3.150000;0.243000;2.584000;1510.805280
321_30;1918.500000;-999.250000;212.251007;12.420000;3.197000;0.243000;2.589500;1510.905200
321_30;1919.600000;-999.250000;210.522003;6.864000;2.653000;0.243000;2.542000;1512.004320
321_30;1919.700000;-999.250000;212.729004;7.665500;2.640500;0.243000;2.532500;1512.104240
321_30;1919.800000;-999.250000;214.936005;8.467000;2.628000;0.243000;2.523000;1512.204160
321_30;1919.900000;-999.250000;222.531998;9.268500;2.610500;0.243000;2.523500;1512.304080
321_30;1920.000000;-999.250000;230.128006;10.070000;2.593000;0.243000;2.524000;1512.404000
321_30;1920.100000;-999.250000;232.488007;11.289500;2.411000;0.243000;2.518500;1512.503920
321_30;1920.200000;-999.250000;234.848007;12.509000;2.229000;0.243000;2.513000;1512.603840
321_30;1920.300000;-999.250000;234.792999;13.927000;2.051000;0.243000;2.520000;1512.703760
321_30;1920.400000;-999.250000;234.738007;15.345000;1.873000;0.243000;2.527000;1512.803680
321_30;1920.500000;-999.250000;228.932495;15.178500;1.785500;0.243000;2.534000;1512.903600
321_30;1920.600000;-999.250000;223.126999;15.012000;1.698000;0.243000;2.541000;1513.003520
321_30;1920.700000;-999.250000;229.098007;15.093500;1.677000;0.243000;2.541500;1513.103440
321_30;1920.800000;-999.250000;235.069000;15.175000;1.656000;0.243000;2.542000;1513.203360
321_31;1946.500000;-999.250000;240.167496;19.357000;2.070500;54.934299;2.519000;1510.000000
321_31;1946.600000;-999.250000;230.016006;18.930000;2.101000;59.960999;2.513000;1510.100000
321_31;1946.700000;-999.250000;219.228500;18.079500;2.174000;59.797279;2.514000;1510.200000
321_31;1946.900000;-999.250000;221.242996;16.375999;2.267500;56.533390;2.529000;1510.400000
321_31;1947.000000;-999.250000;234.044998;15.523000;2.288000;53.594002;2.545000;1510.500000
321_31;1947.100000;-999.250000;238.102997;14.739500;2.290500;49.960850;2.564000;1510.600000
321_31;1947.200000;-999.250000;242.160995;13.956000;2.293000;46.574001;2.578000;1510.700000
321_31;1947.300000;-999.250000;241.968506;14.007500;2.262500;43.448631;2.565000;1510.800000
321_31;1947.400000;-999.250000;241.776001;14.059000;2.232000;40.533001;2.533000;1510.900000
321_31;1947.500000;-999.250000;232.705002;14.268500;2.182500;40.858200;2.515000;1511.000000
321_31;1947.600000;-999.250000;223.634003;14.478000;2.133000;41.186001;2.512000;1511.100000
321_31;1947.700000;-999.250000;232.072495;14.939500;2.155000;42.392830;2.527000;1511.200000
321_31;1947.800000;-999.250000;240.511002;15.401000;2.177000;43.634998;2.512000;1511.300000
321_31;1947.900000;-999.250000;248.505493;15.847000;2.177000;42.977032;2.501000;1511.400000
321_31;1950.400000;-999.250000;241.985001;25.334000;2.199000;30.410999;2.528000;1513.899840
321_31;1950.500000;-999.250000;240.071503;25.971001;2.266000;40.432709;2.541000;1513.999800
321_31;1950.600000;-999.250000;238.158005;26.608000;2.333000;53.757000;2.547000;1514.099760
321_31;1950.700000;-999.250000;233.994995;27.595501;2.387500;57.389278;2.555000;1514.199720
321_31;1950.800000;-999.250000;229.832001;28.583000;2.442000;61.266991;2.563000;1514.299680
321_31;1950.900000;-999.250000;226.678497;27.731501;2.485500;60.196640;2.536000;1514.399640
321_31;1951.000000;-999.250000;223.524994;26.879999;2.529000;59.145000;2.518000;1514.499600
321_31;1951.100000;-999.250000;224.212006;25.820499;2.570000;52.207649;2.526000;1514.599560
321_31;1951.200000;-999.250000;224.899002;24.761000;2.611000;46.084000;2.536000;1514.699520
321_31;1951.300000;-999.250000;235.431503;24.601500;2.619500;39.680038;2.557000;1514.799480
321_31;1951.400000;-999.250000;245.964005;24.441999;2.628000;34.166000;2.558000;1514.899440
321_31;1951.500000;-999.250000;246.474503;25.461500;2.657500;29.712780;2.563000;1514.999400
321_31;1951.600000;-999.250000;246.985001;26.481001;2.687000;25.840000;2.584000;1515.099360
321_31;1951.700000;-999.250000;240.766495;26.433500;2.748500;29.925091;2.564000;1515.199320
321_31;1951.800000;-999.250000;234.548004;26.386000;2.810000;34.655998;2.540000;1515.299280
321_31;1951.900000;-999.250000;237.341003;26.563999;2.866000;37.705349;2.520000;1515.399240
321_31;1952.000000;-999.250000;240.134003;26.742001;2.922000;41.022999;2.528000;1515.499200
321_31;1952.100000;-999.250000;231.238998;27.694000;2.999500;40.198212;2.544000;1515.599160
321_31;1952.200000;-999.250000;222.343994;28.646000;3.077000;39.389999;2.555000;1515.699120
321_31;1952.500000;-999.250000;230.695007;28.426001;3.392000;34.490952;2.553000;1515.999000
321_31;1952.600000;-999.250000;233.509003;27.153999;3.398000;34.166000;2.529000;1516.098960
321_31;1952.700000;-999.250000;224.417496;25.655001;3.458500;33.340019;2.509000;1516.198920
321_31;1952.800000;-999.250000;215.326004;24.156000;3.519000;32.534000;2.495000;1516.298880
321_31;1952.900000;-999.250000;216.447998;22.038000;3.650500;32.939468;2.517000;1516.398840
321_31;1953.000000;-999.250000;217.570007;19.920000;3.782000;33.349998;2.537000;1516.498800
321_31;1953.100000;-999.250000;216.154495;19.712999;3.772500;32.523251;2.563000;1516.598760
321_31;1953.200000;-999.250000;214.738998;19.506001;3.763000;31.716999;2.588000;1516.698720
321_31;1953.300000;-999.250000;225.904007;19.037500;3.806000;31.057131;2.563000;1516.798680
321_31;1953.400000;-999.250000;237.069000;18.569000;3.849000;30.410999;2.519000;1516.898640
321_31;1953.500000;-999.250000;239.832993;17.390499;3.828000;28.032490;2.496000;1516.998600
321_31;1953.600000;-999.250000;242.597000;16.212000;3.807000;25.840000;2.484000;1517.098560
321_31;1953.700000;-999.250000;238.509506;15.852500;3.780000;18.743549;2.497000;1517.198520
321_31;1953.800000;-999.250000;234.421997;15.493000;3.753000;13.596000;2.513000;1517.298480
321_31;1953.900000;-999.250000;229.802994;16.629999;3.539000;14.234030;2.530000;1517.398440
321_31;1954.000000;-999.250000;225.184006;17.767000;3.325000;14.902000;2.546000;1517.498400
321_31;1954.100000;-999.250000;228.136002;18.031500;3.252000;10.837780;2.563000;1517.598360
321_31;1954.200000;-999.250000;231.087997;18.296000;3.179000;7.882000;2.567000;1517.698320
321_31;1954.300000;-999.250000;224.794006;17.389999;3.269500;7.109106;2.568000;1517.798280
321_31;1954.400000;-999.250000;218.500000;16.483999;3.360000;6.412001;2.565000;1517.898240
321_31;1954.500000;-999.250000;217.264496;15.543500;3.264000;6.412001;2.559000;1517.998200
321_31;1954.600000;-999.250000;216.029007;14.603000;3.168000;6.412001;2.540000;1518.098160
321_31;1954.700000;-999.250000;216.573502;14.030500;3.156500;6.573467;2.525000;1518.198120
321_31;1954.800000;-999.250000;217.117996;13.458000;3.145000;6.739000;2.510000;1518.298080
321_31;1954.900000;-999.250000;218.809998;13.250000;3.116500;6.820014;2.496000;1518.398040
321_31;1955.000000;-999.250000;220.501999;13.042000;3.088000;6.902000;2.520000;1518.498000
321_31;1955.100000;-999.250000;224.731506;13.041500;3.107000;6.820013;2.545000;1518.597960
321_31;1955.200000;-999.250000;228.960999;13.041000;3.126000;6.739000;2.527000;1518.697920
321_31;1955.300000;-999.250000;227.030502;13.026000;3.169000;6.573467;2.492000;1518.797880
321_31;1955.400000;-999.250000;225.100006;13.011000;3.212000;6.412001;2.517000;1518.897840
321_31;1955.500000;-999.250000;216.007996;12.788500;3.186500;6.246874;2.508000;1518.997800
321_31;1956.100000;-999.250000;235.356003;13.791500;3.156500;11.234340;2.478000;1519.597560
321_34;1869.100000;-999.250000;231.914001;14.932000;1.246500;-999.250000;-999.250000;1518.849270
321_34;1869.200000;-999.250000;228.912003;13.722000;1.252000;-999.250000;-999.250000;1518.949240
321_34;1869.300000;-999.250000;228.376999;12.566000;1.271000;-999.250000;-999.250000;1519.049210
321_34;1869.400000;-999.250000;227.841995;11.410000;1.290000;-999.250000;-999.250000;1519.149180
321_34;1869.500000;-999.250000;230.664001;10.606500;1.304500;-999.250000;-999.250000;1519.249150
321_34;1869.600000;-999.250000;233.485992;9.803000;1.319000;-999.250000;-999.250000;1519.349120
321_34;1869.700000;-999.250000;231.834000;10.648000;1.323000;-999.250000;-999.250000;1519.449090
321_34;1869.800000;-999.250000;230.182007;11.493000;1.327000;-999.250000;-999.250000;1519.549060
321_34;1869.900000;-999.250000;225.729507;11.859500;1.339500;-999.250000;-999.250000;1519.649030
321_34;1870.000000;-999.250000;221.276993;12.226000;1.352000;-999.250000;-999.250000;1519.749000
321_34;1870.100000;-999.250000;220.080002;11.944000;1.363000;-999.250000;-999.250000;1519.848970
321_34;1870.200000;-999.250000;218.882996;11.662000;1.374000;-999.250000;-999.250000;1519.948940
321_34;1870.300000;-999.250000;215.091995;11.514000;1.363500;-999.250000;-999.250000;1520.048910
321_34;1870.400000;-999.250000;211.300995;11.366000;1.353000;-999.250000;-999.250000;1520.148880
321_34;1872.300000;-999.250000;213.091003;12.007500;2.227000;-999.250000;-999.250000;1522.048310
321_34;1872.400000;-999.250000;220.419006;12.163000;2.343000;-999.250000;-999.250000;1522.148280
321_34;1872.500000;-999.250000;226.115997;12.434000;2.460000;-999.250000;-999.250000;1522.248250
321_34;1872.600000;-999.250000;231.813004;12.705000;2.577000;-999.250000;-999.250000;1522.348220
321_34;1872.700000;-999.250000;231.892502;13.152000;2.700000;-999.250000;-999.250000;1522.448190
321_34;1872.800000;-999.250000;231.972000;13.599000;2.823000;-999.250000;-999.250000;1522.548160
321_34;1872.900000;-999.250000;223.256500;13.481000;2.916500;-999.250000;-999.250000;1522.648130
321_34;1873.000000;-999.250000;214.541000;13.363000;3.010000;-999.250000;-999.250000;1522.748100
321_34;1873.400000;-999.250000;210.401001;13.487000;3.164000;-999.250000;-999.250000;1523.147980
321_34;1873.500000;-999.250000;216.654007;14.036500;3.120000;-999.250000;-999.250000;1523.247950
321_34;1873.600000;-999.250000;222.906998;14.586000;3.076000;-999.250000;-999.250000;1523.347920
321_34;1873.700000;-999.250000;225.977997;15.175500;3.036500;-999.250000;-999.250000;1523.447890
321_34;1873.800000;-999.250000;229.048996;15.765000;2.997000;-999.250000;-999.250000;1523.547860
321_34;1873.900000;-999.250000;226.983994;15.779000;2.936500;-999.250000;-999.250000;1523.647830
321_34;1874.000000;-999.250000;224.919006;15.793000;2.876000;-999.250000;-999.250000;1523.747800
321_34;1874.100000;-999.250000;222.632004;15.716500;2.806500;-999.250000;-999.250000;1523.847770
321_34;1874.200000;-999.250000;220.345001;15.640000;2.737000;-999.250000;-999.250000;1523.947740
321_34;1874.300000;-999.250000;220.434998;15.931000;2.667000;-999.250000;-999.250000;1524.047710
321_34;1874.400000;-999.250000;220.524994;16.222000;2.597000;-999.250000;-999.250000;1524.147680
321_34;1874.500000;-999.250000;218.544495;16.191500;2.530500;-999.250000;-999.250000;1524.247650
321_34;1874.600000;-999.250000;216.563995;16.160999;2.464000;-999.250000;-999.250000;1524.347620
321_34;1874.700000;-999.250000;215.393997;16.805500;2.422000;-999.250000;-999.250000;1524.447590
321_34;1874.800000;-999.250000;214.223999;17.450001;2.380000;-999.250000;-999.250000;1524.547560
321_34;1874.900000;-999.250000;214.557495;17.691500;2.516000;-999.250000;-999.250000;1524.647530
321_34;1875.000000;-999.250000;214.891006;17.933001;2.652000;-999.250000;-999.250000;1524.747500
321_34;1875.100000;-999.250000;217.257996;17.517500;2.557500;-999.250000;-999.250000;1524.847470
321_34;1875.200000;-999.250000;219.625000;17.101999;2.463000;-999.250000;-999.250000;1524.947440
321_34;1875.300000;-999.250000;219.376007;16.264999;2.388500;-999.250000;-999.250000;1525.047410
321_34;1875.400000;-999.250000;219.126999;15.428000;2.314000;-999.250000;-999.250000;1525.147380
321_34;1875.500000;-999.250000;220.037506;14.272500;2.281500;-999.250000;-999.250000;1525.247350
321_34;1875.600000;-999.250000;220.947998;13.117000;2.249000;-999.250000;-999.250000;1525.347320
321_34;1875.700000;-999.250000;220.704498;11.986500;2.262000;-999.250000;-999.250000;1525.447290
